Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.007","44,98%"
"GALICIA","MULLERES","195.693","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.036","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.242","55,24%"
"A.S. FERROL","HOMES","11.271","44,32%"
"A.S. FERROL","MULLERES","14.161","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.758","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.368","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.332","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.655","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.356","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.264","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.103","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.126","54,35%"
"A.S. VIGO","HOMES","37.031","45,84%"
"A.S. VIGO","MULLERES","43.745","54,16%"
"SEN A.S. ASIGNADA","HOMES","120","47,62%"
"SEN A.S. ASIGNADA","MULLERES","132","52,38%"
