Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.739","45,2%"
"GALICIA","MULLERES","208.240","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.090","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.847","55,15%"
"A.S. FERROL","HOMES","12.417","44,62%"
"A.S. FERROL","MULLERES","15.409","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.390","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.909","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.701","44,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.967","55,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.368","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.276","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.691","45,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.800","54,15%"
"A.S. VIGO","HOMES","38.970","45,92%"
"A.S. VIGO","MULLERES","45.902","54,08%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
