Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","77.403","47,43%"
"GALICIA","MULLERES","85.789","52,57%"

"A.S. A CORUÑA E CEE","HOMES","18.083","47,45%"
"A.S. A CORUÑA E CEE","MULLERES","20.025","52,55%"
"A.S. FERROL","HOMES","5.080","46,79%"
"A.S. FERROL","MULLERES","5.776","53,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.611","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.532","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.909","46,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.051","53,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.848","47,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.786","52,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.817","47,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.728","52,02%"
"A.S. VIGO","HOMES","17.055","47,45%"
"A.S. VIGO","MULLERES","18.891","52,55%"
