Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","117.642","47,01%"
"GALICIA","MULLERES","132.587","52,99%"

"A.S. A CORUÑA E CEE","HOMES","25.395","47,08%"
"A.S. A CORUÑA E CEE","MULLERES","28.549","52,92%"
"A.S. FERROL","HOMES","7.765","46,85%"
"A.S. FERROL","MULLERES","8.810","53,15%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.360","46,79%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","14.054","53,21%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.946","46,53%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.027","53,47%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.960","47,1%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","15.681","52,9%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.600","47,1%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.522","52,9%"
"A.S. VIGO","HOMES","28.616","47,25%"
"A.S. VIGO","MULLERES","31.944","52,75%"
