Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.672","45,25%"
"GALICIA","MULLERES","210.174","54,75%"

"A.S. A CORUÑA E CEE","HOMES","38.587","44,9%"
"A.S. A CORUÑA E CEE","MULLERES","47.353","55,1%"
"A.S. FERROL","HOMES","12.523","44,64%"
"A.S. FERROL","MULLERES","15.531","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.728","44,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.239","55,13%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.946","44,47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.158","55,53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.527","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.448","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","23.012","45,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.081","54,06%"
"A.S. VIGO","HOMES","39.240","45,91%"
"A.S. VIGO","MULLERES","46.239","54,09%"
"SEN A.S. ASIGNADA","HOMES","109","46,58%"
"SEN A.S. ASIGNADA","MULLERES","125","53,42%"
