Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.605","45,2%"
"GALICIA","MULLERES","208.090","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.060","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.793","55,15%"
"A.S. FERROL","HOMES","12.403","44,6%"
"A.S. FERROL","MULLERES","15.406","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.361","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.877","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.683","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.956","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.363","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.263","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.660","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.789","54,18%"
"A.S. VIGO","HOMES","38.963","45,93%"
"A.S. VIGO","MULLERES","45.876","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
