Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.627","45,16%"
"GALICIA","MULLERES","207.196","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.787","44,82%"
"A.S. A CORUÑA E CEE","MULLERES","46.526","55,18%"
"A.S. FERROL","HOMES","12.341","44,57%"
"A.S. FERROL","MULLERES","15.349","55,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.209","44,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.772","55,31%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.537","44,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.851","55,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.339","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.250","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.485","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.642","54,23%"
"A.S. VIGO","HOMES","38.814","45,94%"
"A.S. VIGO","MULLERES","45.678","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
