Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","25.280","45,72%"
"GALICIA","MULLERES","30.012","54,28%"

"A.S. A CORUÑA E CEE","HOMES","5.576","46,2%"
"A.S. A CORUÑA E CEE","MULLERES","6.493","53,8%"
"A.S. FERROL","HOMES","1.621","44,51%"
"A.S. FERROL","MULLERES","2.021","55,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.960","45,86%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.495","54,14%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.439","44,45%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.297","55,55%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.774","45,66%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.301","54,34%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.863","46,8%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.392","53,2%"
"A.S. VIGO","HOMES","5.047","45,63%"
"A.S. VIGO","MULLERES","6.013","54,37%"
