Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.608","45,06%"
"GALICIA","MULLERES","203.163","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.762","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.392","55,25%"
"A.S. FERROL","HOMES","11.994","44,48%"
"A.S. FERROL","MULLERES","14.969","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.606","44,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.209","55,5%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.118","44,09%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.508","55,91%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.955","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.946","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.960","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.084","54,29%"
"A.S. VIGO","HOMES","38.095","45,89%"
"A.S. VIGO","MULLERES","44.922","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
