Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","169.614","45,13%"
"GALICIA","MULLERES","206.181","54,87%"

"A.S. A CORUÑA E CEE","HOMES","37.493","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.223","55,21%"
"A.S. FERROL","HOMES","12.241","44,54%"
"A.S. FERROL","MULLERES","15.240","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.069","44,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.648","55,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.437","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.766","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.247","45,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.164","54,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.376","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.490","54,21%"
"A.S. VIGO","HOMES","38.636","45,91%"
"A.S. VIGO","MULLERES","45.519","54,09%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
