Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","12.990","45,72%"
"GALICIA","MULLERES","15.424","54,28%"

"A.S. A CORUÑA E CEE","HOMES","3.285","46,11%"
"A.S. A CORUÑA E CEE","MULLERES","3.839","53,89%"
"A.S. FERROL","HOMES","582","44,84%"
"A.S. FERROL","MULLERES","716","55,16%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.557","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","1.958","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.404","44,52%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","2.996","55,48%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.230","47,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.366","52,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.064","46,52%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.373","53,48%"
"A.S. VIGO","HOMES","1.868","46,19%"
"A.S. VIGO","MULLERES","2.176","53,81%"
