Fecha,Area_Sanitaria,Hospital,Tipo_Hospital,Camas_Ocupadas_HOS,Camas_Ocupadas_UC
2024-07-25 18:00:00,"A.S. A CORUÑA E CEE","C.H.U. A CORUÑA","PÚBLICO","71","4"
2024-07-25 18:00:00,"A.S. A CORUÑA E CEE","H.PUBLICO VIRXE DA XUNQUEIRA","PÚBLICO","0","0"
2024-07-25 18:00:00,"A.S. FERROL","C.H.U. DE FERROL","PÚBLICO","19","1"
2024-07-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","C.H.U. DE LUGO","PÚBLICO","13","0"
2024-07-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","H.PUBLICO DA MARIÑA","PÚBLICO","2","0"
2024-07-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","H.PUBLICO DE MONFORTE","PÚBLICO","3","0"
2024-07-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","C.H.U. DE OURENSE","PÚBLICO","19","1"
2024-07-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","H.PUBLICO DE VALDEORRAS","PÚBLICO","2","0"
2024-07-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","H.PUBLICO DE VERIN","PÚBLICO","2","0"
2024-07-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","C.H.U. DE PONTEVEDRA","PÚBLICO","17","0"
2024-07-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","H.PUBLICO DO SALNES","PÚBLICO","8","0"
2024-07-25 18:00:00,"A.S. SANTIAGO E BARBANZA","C.H.U. DE SANTIAGO","PÚBLICO","33","1"
2024-07-25 18:00:00,"A.S. SANTIAGO E BARBANZA","H.PUBLICO DA BARBANZA","PÚBLICO","5","0"
2024-07-25 18:00:00,"A.S. VIGO","C.H.U. DE VIGO","PÚBLICO","27","2"
2024-07-25 18:00:00,"GALICIA","-","-","221","9"
