Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","26.273","45,8%"
"GALICIA","MULLERES","31.087","54,2%"

"A.S. A CORUÑA E CEE","HOMES","5.728","46,22%"
"A.S. A CORUÑA E CEE","MULLERES","6.664","53,78%"
"A.S. FERROL","HOMES","1.675","44,76%"
"A.S. FERROL","MULLERES","2.067","55,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.038","45,79%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.596","54,21%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.551","44,69%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.394","55,31%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.900","45,62%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.457","54,38%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.117","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.641","52,99%"
"A.S. VIGO","HOMES","5.264","45,65%"
"A.S. VIGO","MULLERES","6.268","54,35%"
