Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.574","44,97%"
"GALICIA","MULLERES","197.721","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.476","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.837","55,27%"
"A.S. FERROL","HOMES","11.439","44,3%"
"A.S. FERROL","MULLERES","14.385","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.938","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.567","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.554","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.940","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.534","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.478","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.272","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.358","54,38%"
"A.S. VIGO","HOMES","37.237","45,82%"
"A.S. VIGO","MULLERES","44.024","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,44%"
"SEN A.S. ASIGNADA","MULLERES","132","51,56%"
