Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.916","45,01%"
"GALICIA","MULLERES","201.462","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.355","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.909","55,26%"
"A.S. FERROL","HOMES","11.805","44,41%"
"A.S. FERROL","MULLERES","14.776","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.363","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.036","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.870","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.279","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.852","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.820","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.713","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.851","54,35%"
"A.S. VIGO","HOMES","37.837","45,87%"
"A.S. VIGO","MULLERES","44.657","54,13%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
