Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.143","45,2%"
"GALICIA","MULLERES","208.664","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.183","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.965","55,16%"
"A.S. FERROL","HOMES","12.441","44,63%"
"A.S. FERROL","MULLERES","15.434","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.486","44,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.007","55,2%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.752","44,39%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.001","55,61%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.397","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.310","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.763","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.859","54,13%"
"A.S. VIGO","HOMES","39.010","45,91%"
"A.S. VIGO","MULLERES","45.960","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
