Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.216","44,98%"
"GALICIA","MULLERES","196.008","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.090","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","43.343","55,26%"
"A.S. FERROL","HOMES","11.291","44,32%"
"A.S. FERROL","MULLERES","14.186","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.786","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.399","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.355","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.700","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.393","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.294","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.122","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.163","54,37%"
"A.S. VIGO","HOMES","37.060","45,84%"
"A.S. VIGO","MULLERES","43.792","54,16%"
"SEN A.S. ASIGNADA","HOMES","119","47,6%"
"SEN A.S. ASIGNADA","MULLERES","131","52,4%"
