Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","133.301","46,41%"
"GALICIA","MULLERES","153.946","53,59%"

"A.S. A CORUÑA E CEE","HOMES","29.007","46,51%"
"A.S. A CORUÑA E CEE","MULLERES","33.356","53,49%"
"A.S. FERROL","HOMES","8.631","46,26%"
"A.S. FERROL","MULLERES","10.027","53,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.365","45,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.970","54,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.715","45,61%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.739","54,39%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.672","46,49%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.040","53,51%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.734","46,58%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.338","53,42%"
"A.S. VIGO","HOMES","32.156","46,87%"
"A.S. VIGO","MULLERES","36.457","53,13%"
"SEN A.S. ASIGNADA","HOMES","21","52,5%"
"SEN A.S. ASIGNADA","MULLERES","19","47,5%"
