Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.841","45,23%"
"GALICIA","MULLERES","209.331","54,77%"

"A.S. A CORUÑA E CEE","HOMES","38.367","44,86%"
"A.S. A CORUÑA E CEE","MULLERES","47.151","55,14%"
"A.S. FERROL","HOMES","12.489","44,65%"
"A.S. FERROL","MULLERES","15.482","55,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.619","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.096","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.831","44,41%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.070","55,59%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.444","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.356","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.872","45,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.948","54,09%"
"A.S. VIGO","HOMES","39.109","45,9%"
"A.S. VIGO","MULLERES","46.101","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
