Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.437","45%"
"GALICIA","MULLERES","200.968","55%"

"A.S. A CORUÑA E CEE","HOMES","36.242","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.781","55,27%"
"A.S. FERROL","HOMES","11.769","44,39%"
"A.S. FERROL","MULLERES","14.745","55,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.301","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.961","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.824","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.224","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.811","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.780","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.626","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.764","54,37%"
"A.S. VIGO","HOMES","37.743","45,85%"
"A.S. VIGO","MULLERES","44.579","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
