Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.680","47,42%"
"GALICIA","MULLERES","83.900","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.788","47,46%"
"A.S. A CORUÑA E CEE","MULLERES","19.690","52,54%"
"A.S. FERROL","HOMES","4.974","46,73%"
"A.S. FERROL","MULLERES","5.669","53,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.436","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.340","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.511","46,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.623","53,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.695","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.604","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.635","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.555","52,07%"
"A.S. VIGO","HOMES","16.641","47,46%"
"A.S. VIGO","MULLERES","18.419","52,54%"
