Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","13.606","45,8%"
"GALICIA","MULLERES","16.104","54,2%"

"A.S. A CORUÑA E CEE","HOMES","3.407","46,23%"
"A.S. A CORUÑA E CEE","MULLERES","3.963","53,77%"
"A.S. FERROL","HOMES","653","45,25%"
"A.S. FERROL","MULLERES","790","54,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.623","44,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.039","55,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.475","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.102","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.285","47,56%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.417","52,44%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.184","46,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.482","53,19%"
"A.S. VIGO","HOMES","1.979","46,13%"
"A.S. VIGO","MULLERES","2.311","53,87%"
