Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.368","45,08%"
"GALICIA","MULLERES","203.886","54,92%"

"A.S. A CORUÑA E CEE","HOMES","36.950","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.583","55,23%"
"A.S. FERROL","HOMES","12.053","44,48%"
"A.S. FERROL","MULLERES","15.042","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.716","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.276","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.221","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.574","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.043","45,3%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.997","54,7%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.064","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.198","54,28%"
"A.S. VIGO","HOMES","38.204","45,87%"
"A.S. VIGO","MULLERES","45.084","54,13%"
"SEN A.S. ASIGNADA","HOMES","117","46,99%"
"SEN A.S. ASIGNADA","MULLERES","132","53,01%"
