Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","83.112","47,57%"
"GALICIA","MULLERES","91.615","52,43%"

"A.S. A CORUÑA E CEE","HOMES","18.844","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","20.828","52,5%"
"A.S. FERROL","HOMES","5.336","47,03%"
"A.S. FERROL","MULLERES","6.011","52,97%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.979","47,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.911","52,47%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.200","47,34%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.344","52,66%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.633","47,67%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.576","52,33%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.146","47,97%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.089","52,03%"
"A.S. VIGO","HOMES","18.974","47,64%"
"A.S. VIGO","MULLERES","20.856","52,36%"
