Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","132.995","46,42%"
"GALICIA","MULLERES","153.526","53,58%"

"A.S. A CORUÑA E CEE","HOMES","28.952","46,52%"
"A.S. A CORUÑA E CEE","MULLERES","33.287","53,48%"
"A.S. FERROL","HOMES","8.617","46,29%"
"A.S. FERROL","MULLERES","9.999","53,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.310","45,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.907","54,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.668","45,65%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.657","54,35%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.656","46,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.004","53,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.684","46,57%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.285","53,43%"
"A.S. VIGO","HOMES","32.088","46,87%"
"A.S. VIGO","MULLERES","36.369","53,13%"
"SEN A.S. ASIGNADA","HOMES","20","52,63%"
"SEN A.S. ASIGNADA","MULLERES","18","47,37%"
