Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.474","45,09%"
"GALICIA","MULLERES","203.967","54,91%"

"A.S. A CORUÑA E CEE","HOMES","36.992","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.618","55,22%"
"A.S. FERROL","HOMES","12.062","44,5%"
"A.S. FERROL","MULLERES","15.044","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.722","44,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.275","55,42%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.235","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.579","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.054","45,3%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.005","54,7%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.069","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.210","54,29%"
"A.S. VIGO","HOMES","38.223","45,87%"
"A.S. VIGO","MULLERES","45.104","54,13%"
"SEN A.S. ASIGNADA","HOMES","117","46,99%"
"SEN A.S. ASIGNADA","MULLERES","132","53,01%"
