Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.575","45,16%"
"GALICIA","MULLERES","207.140","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.769","44,82%"
"A.S. A CORUÑA E CEE","MULLERES","46.506","55,18%"
"A.S. FERROL","HOMES","12.330","44,56%"
"A.S. FERROL","MULLERES","15.339","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.201","44,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.768","55,31%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.536","44,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.848","55,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.331","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.246","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.480","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.628","54,22%"
"A.S. VIGO","HOMES","38.813","45,94%"
"A.S. VIGO","MULLERES","45.676","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,13%"
"SEN A.S. ASIGNADA","MULLERES","129","52,87%"
