Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.614","47,44%"
"GALICIA","MULLERES","83.791","52,56%"

"A.S. A CORUÑA E CEE","HOMES","17.769","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","19.651","52,51%"
"A.S. FERROL","HOMES","4.973","46,75%"
"A.S. FERROL","MULLERES","5.665","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.428","47,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.323","52,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.501","46,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.604","53,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.694","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.600","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.627","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.547","52,07%"
"A.S. VIGO","HOMES","16.622","47,46%"
"A.S. VIGO","MULLERES","18.401","52,54%"
