Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","23.862","45,6%"
"GALICIA","MULLERES","28.467","54,4%"

"A.S. A CORUÑA E CEE","HOMES","5.362","46,1%"
"A.S. A CORUÑA E CEE","MULLERES","6.269","53,9%"
"A.S. FERROL","HOMES","1.514","44,02%"
"A.S. FERROL","MULLERES","1.925","55,98%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.869","45,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.407","54,29%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.310","44,41%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.144","55,59%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.575","45,83%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.043","54,17%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.531","46,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.037","53,34%"
"A.S. VIGO","HOMES","4.701","45,45%"
"A.S. VIGO","MULLERES","5.642","54,55%"
