Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","49.705","46,43%"
"GALICIA","MULLERES","57.338","53,57%"

"A.S. A CORUÑA E CEE","HOMES","11.866","46,72%"
"A.S. A CORUÑA E CEE","MULLERES","13.533","53,28%"
"A.S. FERROL","HOMES","3.576","45,69%"
"A.S. FERROL","MULLERES","4.250","54,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.295","46,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.074","53,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.089","45,81%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.202","54,19%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.538","46,8%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.296","53,2%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.455","46,96%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.420","53,04%"
"A.S. VIGO","HOMES","9.886","46,09%"
"A.S. VIGO","MULLERES","11.563","53,91%"
