Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.980","44,99%"
"GALICIA","MULLERES","200.508","55,01%"

"A.S. A CORUÑA E CEE","HOMES","36.147","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.655","55,26%"
"A.S. FERROL","HOMES","11.706","44,34%"
"A.S. FERROL","MULLERES","14.697","55,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.223","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.879","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.784","43,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.196","56,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.778","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.742","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.565","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.705","54,38%"
"A.S. VIGO","HOMES","37.656","45,84%"
"A.S. VIGO","MULLERES","44.499","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
