Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","131.089","46,46%"
"GALICIA","MULLERES","151.073","53,54%"

"A.S. A CORUÑA E CEE","HOMES","28.545","46,56%"
"A.S. A CORUÑA E CEE","MULLERES","32.769","53,44%"
"A.S. FERROL","HOMES","8.500","46,35%"
"A.S. FERROL","MULLERES","9.838","53,65%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.041","45,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.565","54,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.428","45,73%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.306","54,27%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.448","46,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.750","53,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.434","46,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.973","53,39%"
"A.S. VIGO","HOMES","31.681","46,91%"
"A.S. VIGO","MULLERES","35.861","53,09%"
"SEN A.S. ASIGNADA","HOMES","12","52,17%"
"SEN A.S. ASIGNADA","MULLERES","11","47,83%"
