Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.607","44,97%"
"GALICIA","MULLERES","196.535","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.211","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.523","55,28%"
"A.S. FERROL","HOMES","11.327","44,31%"
"A.S. FERROL","MULLERES","14.236","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.835","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.456","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.404","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.760","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.425","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.351","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.172","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.227","54,37%"
"A.S. VIGO","HOMES","37.112","45,84%"
"A.S. VIGO","MULLERES","43.850","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","47,83%"
"SEN A.S. ASIGNADA","MULLERES","132","52,17%"
