Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.546","46,59%"
"GALICIA","MULLERES","60.249","53,41%"

"A.S. A CORUÑA E CEE","HOMES","12.460","46,81%"
"A.S. A CORUÑA E CEE","MULLERES","14.160","53,19%"
"A.S. FERROL","HOMES","3.665","45,77%"
"A.S. FERROL","MULLERES","4.342","54,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.519","46,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.315","53,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.333","46,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.416","53,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.949","46,95%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.721","53,05%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.840","47,16%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.784","52,84%"
"A.S. VIGO","HOMES","10.780","46,28%"
"A.S. VIGO","MULLERES","12.511","53,72%"
