Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.587","44,98%"
"GALICIA","MULLERES","200.102","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.036","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.533","55,27%"
"A.S. FERROL","HOMES","11.675","44,33%"
"A.S. FERROL","MULLERES","14.662","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.189","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.828","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.730","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.164","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.739","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.698","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.506","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.637","54,38%"
"A.S. VIGO","HOMES","37.591","45,82%"
"A.S. VIGO","MULLERES","44.445","54,18%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
