Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.303","45,02%"
"GALICIA","MULLERES","201.852","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.485","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.050","55,25%"
"A.S. FERROL","HOMES","11.857","44,43%"
"A.S. FERROL","MULLERES","14.829","55,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.394","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.048","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.914","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.309","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.878","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.853","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.772","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.907","54,34%"
"A.S. VIGO","HOMES","37.882","45,86%"
"A.S. VIGO","MULLERES","44.722","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
