Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.774","47,42%"
"GALICIA","MULLERES","84.010","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.816","47,46%"
"A.S. A CORUÑA E CEE","MULLERES","19.722","52,54%"
"A.S. FERROL","HOMES","4.980","46,75%"
"A.S. FERROL","MULLERES","5.673","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.440","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.346","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.518","46,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.635","53,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.714","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.618","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.646","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.572","52,08%"
"A.S. VIGO","HOMES","16.660","47,46%"
"A.S. VIGO","MULLERES","18.444","52,54%"
