Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","169.102","45,12%"
"GALICIA","MULLERES","205.691","54,88%"

"A.S. A CORUÑA E CEE","HOMES","37.379","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.073","55,21%"
"A.S. FERROL","HOMES","12.212","44,55%"
"A.S. FERROL","MULLERES","15.199","55,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.962","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.583","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.379","44,21%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.715","55,79%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.212","45,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.127","54,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.322","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.449","54,23%"
"A.S. VIGO","HOMES","38.521","45,89%"
"A.S. VIGO","MULLERES","45.414","54,11%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
