Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.473","44,97%"
"GALICIA","MULLERES","198.801","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.760","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.166","55,26%"
"A.S. FERROL","HOMES","11.534","44,33%"
"A.S. FERROL","MULLERES","14.485","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.027","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.674","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.632","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.054","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.599","45,17%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.573","54,83%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.365","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.460","54,37%"
"A.S. VIGO","HOMES","37.432","45,82%"
"A.S. VIGO","MULLERES","44.256","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
