Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.645","44,97%"
"GALICIA","MULLERES","197.815","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.495","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.864","55,27%"
"A.S. FERROL","HOMES","11.448","44,3%"
"A.S. FERROL","MULLERES","14.396","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.950","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.575","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.562","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.950","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.541","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.495","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.275","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.367","54,39%"
"A.S. VIGO","HOMES","37.250","45,83%"
"A.S. VIGO","MULLERES","44.036","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,44%"
"SEN A.S. ASIGNADA","MULLERES","132","51,56%"
