Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","112.802","47,27%"
"GALICIA","MULLERES","125.849","52,73%"

"A.S. A CORUÑA E CEE","HOMES","24.297","47,34%"
"A.S. A CORUÑA E CEE","MULLERES","27.030","52,66%"
"A.S. FERROL","HOMES","7.453","47,02%"
"A.S. FERROL","MULLERES","8.398","52,98%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","11.753","47,12%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","13.192","52,88%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.369","46,88%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","15.147","53,12%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.424","47,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","14.864","52,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.056","47,31%"
"A.S. SANTIAGO E BARBANZA","MULLERES","16.771","52,69%"
"A.S. VIGO","HOMES","27.450","47,41%"
"A.S. VIGO","MULLERES","30.447","52,59%"
