Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","18.762","45,72%"
"GALICIA","MULLERES","22.278","54,28%"

"A.S. A CORUÑA E CEE","HOMES","4.393","46,14%"
"A.S. A CORUÑA E CEE","MULLERES","5.129","53,86%"
"A.S. FERROL","HOMES","1.117","43,77%"
"A.S. FERROL","MULLERES","1.435","56,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.231","45,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.663","54,41%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.958","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.730","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.903","46,76%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.167","53,24%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.829","46,44%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.263","53,56%"
"A.S. VIGO","HOMES","3.331","46,12%"
"A.S. VIGO","MULLERES","3.891","53,88%"
