Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.531","45,19%"
"GALICIA","MULLERES","208.011","54,81%"

"A.S. A CORUÑA E CEE","HOMES","38.026","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.753","55,15%"
"A.S. FERROL","HOMES","12.413","44,6%"
"A.S. FERROL","MULLERES","15.417","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.345","44,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.866","55,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.670","44,32%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.964","55,68%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.368","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.275","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.648","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.765","54,17%"
"A.S. VIGO","HOMES","38.949","45,94%"
"A.S. VIGO","MULLERES","45.841","54,06%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
