Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","51.019","46,49%"
"GALICIA","MULLERES","58.734","53,51%"

"A.S. A CORUÑA E CEE","HOMES","12.147","46,72%"
"A.S. A CORUÑA E CEE","MULLERES","13.853","53,28%"
"A.S. FERROL","HOMES","3.619","45,73%"
"A.S. FERROL","MULLERES","4.295","54,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.406","46,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.187","53,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.217","45,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.305","54,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.743","46,85%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.514","53,15%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.596","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.567","53%"
"A.S. VIGO","HOMES","10.291","46,14%"
"A.S. VIGO","MULLERES","12.013","53,86%"
