Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","74.862","47,43%"
"GALICIA","MULLERES","82.991","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.610","47,51%"
"A.S. A CORUÑA E CEE","MULLERES","19.453","52,49%"
"A.S. FERROL","HOMES","4.958","46,71%"
"A.S. FERROL","MULLERES","5.656","53,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.258","47,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.163","52,6%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.401","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.486","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.658","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.543","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.536","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.452","52,08%"
"A.S. VIGO","HOMES","16.441","47,41%"
"A.S. VIGO","MULLERES","18.238","52,59%"
