Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.459","45,16%"
"GALICIA","MULLERES","207.012","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.724","44,81%"
"A.S. A CORUÑA E CEE","MULLERES","46.461","55,19%"
"A.S. FERROL","HOMES","12.324","44,56%"
"A.S. FERROL","MULLERES","15.332","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.185","44,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.758","55,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.523","44,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.833","55,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.324","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.237","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.471","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.614","54,22%"
"A.S. VIGO","HOMES","38.793","45,94%"
"A.S. VIGO","MULLERES","45.648","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,13%"
"SEN A.S. ASIGNADA","MULLERES","129","52,87%"
