Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.487","46,38%"
"GALICIA","MULLERES","56.062","53,62%"

"A.S. A CORUÑA E CEE","HOMES","11.590","46,66%"
"A.S. A CORUÑA E CEE","MULLERES","13.248","53,34%"
"A.S. FERROL","HOMES","3.537","45,69%"
"A.S. FERROL","MULLERES","4.204","54,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.201","46,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.989","53,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.982","45,75%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.092","54,25%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.342","46,61%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.119","53,39%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.273","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.209","53,02%"
"A.S. VIGO","HOMES","9.562","46,05%"
"A.S. VIGO","MULLERES","11.201","53,95%"
