Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.623","47,41%"
"GALICIA","MULLERES","85.011","52,59%"

"A.S. A CORUÑA E CEE","HOMES","17.988","47,44%"
"A.S. A CORUÑA E CEE","MULLERES","19.929","52,56%"
"A.S. FERROL","HOMES","5.045","46,79%"
"A.S. FERROL","MULLERES","5.737","53,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.519","47,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.438","52,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.723","46,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.844","53,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.778","47,46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.719","52,54%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.738","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.676","52,09%"
"A.S. VIGO","HOMES","16.832","47,41%"
"A.S. VIGO","MULLERES","18.668","52,59%"
