Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","27.339","45,85%"
"GALICIA","MULLERES","32.293","54,15%"

"A.S. A CORUÑA E CEE","HOMES","5.973","46,24%"
"A.S. A CORUÑA E CEE","MULLERES","6.945","53,76%"
"A.S. FERROL","HOMES","1.734","44,93%"
"A.S. FERROL","MULLERES","2.125","55,07%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.134","45,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.709","54,2%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.662","44,87%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.499","55,13%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.005","45,73%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.566","54,27%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.345","46,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.911","53,06%"
"A.S. VIGO","HOMES","5.486","45,63%"
"A.S. VIGO","MULLERES","6.538","54,37%"
