Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.277","45,18%"
"GALICIA","MULLERES","207.790","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.939","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.670","55,16%"
"A.S. FERROL","HOMES","12.398","44,63%"
"A.S. FERROL","MULLERES","15.384","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.313","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.851","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.633","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.945","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.374","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.266","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.600","45,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.731","54,19%"
"A.S. VIGO","HOMES","38.906","45,92%"
"A.S. VIGO","MULLERES","45.814","54,08%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
