Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.769","45,22%"
"GALICIA","MULLERES","209.273","54,78%"

"A.S. A CORUÑA E CEE","HOMES","38.349","44,86%"
"A.S. A CORUÑA E CEE","MULLERES","47.131","55,14%"
"A.S. FERROL","HOMES","12.484","44,64%"
"A.S. FERROL","MULLERES","15.479","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.600","44,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.082","55,13%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.824","44,41%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.063","55,59%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.439","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.354","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.865","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.947","54,1%"
"A.S. VIGO","HOMES","39.098","45,9%"
"A.S. VIGO","MULLERES","46.090","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
