Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","19.645","45,68%"
"GALICIA","MULLERES","23.362","54,32%"

"A.S. A CORUÑA E CEE","HOMES","4.572","46,21%"
"A.S. A CORUÑA E CEE","MULLERES","5.321","53,79%"
"A.S. FERROL","HOMES","1.187","44,04%"
"A.S. FERROL","MULLERES","1.508","55,96%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.374","45,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.825","54,34%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.023","44,25%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.809","55,75%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.005","46,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.298","53,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.929","46,4%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.383","53,6%"
"A.S. VIGO","HOMES","3.555","45,74%"
"A.S. VIGO","MULLERES","4.218","54,26%"
