Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","158.248","45,01%"
"GALICIA","MULLERES","193.335","54,99%"

"A.S. A CORUÑA E CEE","HOMES","34.589","44,81%"
"A.S. A CORUÑA E CEE","MULLERES","42.605","55,19%"
"A.S. FERROL","HOMES","11.088","44,37%"
"A.S. FERROL","MULLERES","13.904","55,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.540","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.095","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.066","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.308","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.190","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.034","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.909","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.882","54,34%"
"A.S. VIGO","HOMES","36.768","45,86%"
"A.S. VIGO","MULLERES","43.399","54,14%"
"SEN A.S. ASIGNADA","HOMES","98","47,57%"
"SEN A.S. ASIGNADA","MULLERES","108","52,43%"
