Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.128","45,02%"
"GALICIA","MULLERES","201.684","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.431","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.994","55,26%"
"A.S. FERROL","HOMES","11.827","44,41%"
"A.S. FERROL","MULLERES","14.802","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.372","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.026","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.900","44,03%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.298","55,97%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.865","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.837","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.748","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.888","54,35%"
"A.S. VIGO","HOMES","37.864","45,86%"
"A.S. VIGO","MULLERES","44.705","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
