Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.514","45,11%"
"GALICIA","MULLERES","205.079","54,89%"

"A.S. A CORUÑA E CEE","HOMES","37.261","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.944","55,22%"
"A.S. FERROL","HOMES","12.152","44,5%"
"A.S. FERROL","MULLERES","15.153","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.836","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.439","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.323","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.668","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.161","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.091","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.236","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.363","54,25%"
"A.S. VIGO","HOMES","38.430","45,9%"
"A.S. VIGO","MULLERES","45.290","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
