Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","41.573","46,18%"
"GALICIA","MULLERES","48.446","53,82%"

"A.S. A CORUÑA E CEE","HOMES","9.398","46,36%"
"A.S. A CORUÑA E CEE","MULLERES","10.873","53,64%"
"A.S. FERROL","HOMES","2.956","45,5%"
"A.S. FERROL","MULLERES","3.540","54,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.549","46,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.238","53,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.452","45,54%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.519","54,46%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.502","46,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.235","53,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.469","46,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.315","53,07%"
"A.S. VIGO","HOMES","8.247","45,89%"
"A.S. VIGO","MULLERES","9.726","54,11%"
