Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","143.633","45,76%"
"GALICIA","MULLERES","170.272","54,24%"

"A.S. A CORUÑA E CEE","HOMES","31.165","45,72%"
"A.S. A CORUÑA E CEE","MULLERES","36.993","54,28%"
"A.S. FERROL","HOMES","9.673","45,32%"
"A.S. FERROL","MULLERES","11.670","54,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.671","44,91%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.222","55,09%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.213","44,8%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.210","55,2%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.707","45,9%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.689","54,1%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.054","46,3%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.101","53,7%"
"A.S. VIGO","HOMES","34.104","46,43%"
"A.S. VIGO","MULLERES","39.349","53,57%"
"SEN A.S. ASIGNADA","HOMES","46","54,76%"
"SEN A.S. ASIGNADA","MULLERES","38","45,24%"
