Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.485","44,97%"
"GALICIA","MULLERES","196.389","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.174","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.476","55,28%"
"A.S. FERROL","HOMES","11.319","44,3%"
"A.S. FERROL","MULLERES","14.232","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.828","44,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.435","55,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.381","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.739","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.413","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.330","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.158","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.211","54,37%"
"A.S. VIGO","HOMES","37.092","45,83%"
"A.S. VIGO","MULLERES","43.834","54,17%"
"SEN A.S. ASIGNADA","HOMES","120","47,62%"
"SEN A.S. ASIGNADA","MULLERES","132","52,38%"
