Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.646","44,98%"
"GALICIA","MULLERES","200.168","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.052","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.556","55,27%"
"A.S. FERROL","HOMES","11.679","44,33%"
"A.S. FERROL","MULLERES","14.667","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.199","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.835","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.737","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.166","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.745","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.706","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.510","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.651","54,39%"
"A.S. VIGO","HOMES","37.603","45,83%"
"A.S. VIGO","MULLERES","44.452","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
