Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.335","45,16%"
"GALICIA","MULLERES","206.884","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.681","44,8%"
"A.S. A CORUÑA E CEE","MULLERES","46.423","55,2%"
"A.S. FERROL","HOMES","12.311","44,56%"
"A.S. FERROL","MULLERES","15.314","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.171","44,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.743","55,33%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.513","44,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.828","55,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.317","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.227","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.457","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.593","54,22%"
"A.S. VIGO","HOMES","38.770","45,94%"
"A.S. VIGO","MULLERES","45.625","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
