Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","157.093","45,05%"
"GALICIA","MULLERES","191.626","54,95%"

"A.S. A CORUÑA E CEE","HOMES","34.317","44,87%"
"A.S. A CORUÑA E CEE","MULLERES","42.168","55,13%"
"A.S. FERROL","HOMES","10.951","44,49%"
"A.S. FERROL","MULLERES","13.666","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.335","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.852","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.924","44,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.061","55,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.098","45,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.883","54,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.773","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.721","54,34%"
"A.S. VIGO","HOMES","36.606","45,88%"
"A.S. VIGO","MULLERES","43.177","54,12%"
"SEN A.S. ASIGNADA","HOMES","89","47,59%"
"SEN A.S. ASIGNADA","MULLERES","98","52,41%"
