Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","115.471","47,13%"
"GALICIA","MULLERES","129.551","52,87%"

"A.S. A CORUÑA E CEE","HOMES","24.905","47,17%"
"A.S. A CORUÑA E CEE","MULLERES","27.897","52,83%"
"A.S. FERROL","HOMES","7.629","46,94%"
"A.S. FERROL","MULLERES","8.623","53,06%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.071","46,93%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","13.650","53,07%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.690","46,67%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","15.645","53,33%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.741","47,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","15.331","52,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.337","47,17%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.178","52,83%"
"A.S. VIGO","HOMES","28.098","47,36%"
"A.S. VIGO","MULLERES","31.227","52,64%"
