Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.302","45%"
"GALICIA","MULLERES","200.831","55%"

"A.S. A CORUÑA E CEE","HOMES","36.212","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.735","55,26%"
"A.S. FERROL","HOMES","11.744","44,35%"
"A.S. FERROL","MULLERES","14.734","55,65%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.277","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.937","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.818","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.216","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.800","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.775","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.606","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.742","54,37%"
"A.S. VIGO","HOMES","37.724","45,85%"
"A.S. VIGO","MULLERES","44.558","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
