Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","151.075","45,31%"
"GALICIA","MULLERES","182.339","54,69%"

"A.S. A CORUÑA E CEE","HOMES","32.895","45,22%"
"A.S. A CORUÑA E CEE","MULLERES","39.846","54,78%"
"A.S. FERROL","HOMES","10.415","44,75%"
"A.S. FERROL","MULLERES","12.860","55,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.611","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.850","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.200","44,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.821","55,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.489","45,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.928","54,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.015","45,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.545","54,05%"
"A.S. VIGO","HOMES","35.380","46,07%"
"A.S. VIGO","MULLERES","41.422","53,93%"
"SEN A.S. ASIGNADA","HOMES","70","51,09%"
"SEN A.S. ASIGNADA","MULLERES","67","48,91%"
